Unnamed: 0;idsbr;nama_usaha;alamat_usaha;kode_wilayah;kdprov;kdkab;kdkec;kddesa;nmprov;nmkab;nmkec;nmdesa;perusahaan_id;skor_kalo;kegiatan_usaha;rank_nama;rank_alamat;history_ref_profiling_id;skala_usaha;sumber_data;lat1;long1;latlong_status;gcid;gcs_result;allow_cancel;allow_edit;allow_flagging;latitude_gc;longitude_gc;latlong_status_gc;gc_username;nama_usaha_gc;alamat_usaha_gc;lat_2;long_2;cleaned_nama_usaha;sim_score;is_duplicate;gc_flag_duplikat;match_with;alamat_cek;cleaned_alamat;id_duplikat;kbli2d;nama_usaha_with_alamat_and_kbli;hasilgc;flag_shadow;is_perorangan;is_kurung;status_perusahaan;alamat_cleaned;RT;RW;is_in_perumahan;is_in_pasar;flag_notes;id_rtrw;latitude;longitude;is_gced_alltime;is_gc_hari_ini
6050;42736122;FIRAZ JAYA MANDIRI;Jalan Senaken Gang LBK 1 No 181;6401040016;64;1;40;16;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SENAKEN;eyJpdiI6IjFkMW9ielA3TndvYkxDZUNBYWpmL0E9PSIsInZhbHVlIjoiV0JJaUNGeEhQMmNzTDFNQlBtc1RxZz09IiwibWFjIjoiZmRkNjEzYmRiMjAyNTRkNTdiOWVkMmFjN2U0YzlmODQ5YzUxZDNhZWRiNzdkYjdjODZmNzc5MWE1YmIzMmZmYyIsInRhZyI6IiJ9;;"[Kegiatan Usaha: -, Kategori: -, KBLI: 41011]; [Kegiatan Usaha: -, Kategori: -, KBLI: 41016]; [Kegia...";;;;;OSS - Badan Usaha;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;firaz jaya mandiri;0.863433596;1;4;FIRAZ JAYA MANDIRI;Jalan Senaken Gang LBK 1 No 181;jalan senaken gang lbk 1 no 181;100;41;firaz jaya mandiri jalan senaken gang lbk 1 no 181 kbli41;4;0;1;0;Aktif;Jalan Senaken Gang LBK 1 No 181;0;0;;;NAIK 0702 - 15.15 WITA;6401040016_0_0;-1.8980971;116.2072759;0;0
6064;45030629;PASIR BORNEO BERSAMA;Jl.Senaken Nomor 28;6401040016;64;1;40;16;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SENAKEN;eyJpdiI6ImUybW5TZGdkbFRiWW41bVhTNUJGL3c9PSIsInZhbHVlIjoiTnBGRCtvaU5vNktZb2ZMK0E4MlR6UT09IiwibWFjIjoiZjBjMmVhN2Y4ZjIyZDBhNmUzM2MyZDA5MjczYmYzYjVjMDVlZTk5YmI1ZjgxOGI0ODc5NzgxOTdmMjFhNmJiMiIsInRhZyI6IiJ9;;"[Kegiatan Usaha: -, Kategori: -, KBLI: 46638]; [Kegiatan Usaha: -, Kategori: -, KBLI: 46634]";;;;;OSS - Perorangan;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;pasir borneo bersama;1;1;1;PASIR BORNEO BERSAMA;Jl.Senaken Nomor 28;jl senaken nomor 28;101;46;pasir borneo bersama jl senaken nomor 28 kbli46;1;0;1;0;Aktif;JlSenaken Nomor 28;0;0;;;NAIK 0702 - 15.15 WITA;6401040016_0_0;-1.8980971;116.2072759;0;0
6076;42735977;PASIR BORNEO BERSAMA;Jl.Senaken Nomor 28;6401040016;64;1;40;16;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SENAKEN;eyJpdiI6ImRkTHFhck9kUXduVithK05URFNHK3c9PSIsInZhbHVlIjoiTWJnL25xS0FhQWdsSkpIczlUV0Z4Zz09IiwibWFjIjoiYmJmNGFkMDhkOTA3M2EwOThkYmE4OTUwMTU5OGIxNDEzMjUwN2JlYmQ2ZjBmYjRiNzZiM2Q1N2YyZmVlNGUyZCIsInRhZyI6IiJ9;;"[Kegiatan Usaha: -, Kategori: -, KBLI: 46634]; [Kegiatan Usaha: -, Kategori: -, KBLI: 46638]";;;;;OSS - Badan Usaha;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;pasir borneo bersama;1;1;4;PASIR BORNEO BERSAMA;Jl.Senaken Nomor 28;jl senaken nomor 28;101;46;pasir borneo bersama jl senaken nomor 28 kbli46;4;0;1;0;Aktif;JlSenaken Nomor 28;0;0;;;NAIK 0702 - 15.15 WITA;6401040016_0_0;-1.8980971;116.2072759;0;0
6097;46365206;RAKILA ENERGI KHATULISTIWA;Jalan Senaken;6401040016;64;1;40;16;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SENAKEN;eyJpdiI6InNxTW1JMVFKdmVRQSsrU2NoWGFVcEE9PSIsInZhbHVlIjoiRDRGNFFBNVZWZUlzbUVhSHorMm1BQT09IiwibWFjIjoiMzM5NDg0OWY4NDkxODg2MDlhODlmZWJiZDllMmFhZWM1YWRhY2E3Yjg5YTNjODk3Mzg1Njk0MWRjYjJjM2I2MiIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: -, KBLI: 47301];;;;;OSS - Perorangan;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;rakila energi khatulistiwa;1;1;1;RAKILA ENERGI KHATULISTIWA;Jalan Senaken;jalan senaken;103;47;rakila energi khatulistiwa jalan senaken kbli47;1;0;1;0;Aktif;Jalan Senaken;0;0;;;NAIK 0702 - 15.15 WITA;6401040016_0_0;-1.8980971;116.2072759;0;0
6099;42740722;RAKILA ENERGI KHATULISTIWA;Jalan Senaken;6401040016;64;1;40;16;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SENAKEN;eyJpdiI6IklPb1hPZGMvanBsZ241aGNKbEVVMUE9PSIsInZhbHVlIjoiTXQwVHk4dk5pTHhZWTgxSVRRbE8rUT09IiwibWFjIjoiM2Y1M2ExOTE4MjkyN2EyNTg1N2M0ODllOTFlNWFjMzUwMjg3MzY3ODNjMWViMGM5YTUyMWUwNzM3ZDI5ZmYxYSIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: -, KBLI: 47301];;;;;OSS - Badan Usaha;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;rakila energi khatulistiwa;1;1;4;RAKILA ENERGI KHATULISTIWA;Jalan Senaken;jalan senaken;103;47;rakila energi khatulistiwa jalan senaken kbli47;4;0;1;0;Aktif;Jalan Senaken;0;0;;;NAIK 0702 - 15.15 WITA;6401040016_0_0;-1.8980971;116.2072759;0;0
6114;43711994;ALTA MUDA ENGINEERING;JALAN SENAKEN, GANG FAJAR NO. 47;6401040016;64;1;40;16;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SENAKEN;eyJpdiI6Ii9rMTlSTGhiUVBOREY4eGZSNXE0SlE9PSIsInZhbHVlIjoiQ3NNNTBSWU5wYUlwcUdEV3B0UEthQT09IiwibWFjIjoiNTViY2Q2OTJhZmY5ZGEwMjVmZTVjMjQ2Y2JiMjVjZTAyYzI5NjY4YzQ3NDkzODZhZjI5NGFjYTRmNzcwZThjMyIsInRhZyI6IiJ9;;"[Kegiatan Usaha: -, Kategori: -, KBLI: 74202]; [Kegiatan Usaha: -, Kategori: -, KBLI: 71101]; [Kegia...";;;;;OSS - Perorangan;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;alta muda engineering;0.885954924;1;1;ALTA MUDA ENGINEERING;JALAN SENAKEN, GANG FAJAR NO. 47;jalan senaken gang fajar no 47;104;74;alta muda engineering jalan senaken gang fajar no 47 kbli74;1;0;1;0;Aktif;JALAN SENAKEN GANG FAJAR NO 47;0;0;;;NAIK 0702 - 15.15 WITA;6401040016_0_0;-1.899625;116.205709;0;0
6124;42730832;ALTA MUDA ENGINEERING;JALAN SENAKEN, GANG FAJAR NO. 47;6401040016;64;1;40;16;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SENAKEN;eyJpdiI6IkdsUlhrUnM2VFRqY3A0SE9wVGlac3c9PSIsInZhbHVlIjoiRWh1cTNwUlZCRTl4Z1d5N1d0Y2pnUT09IiwibWFjIjoiMmVhNGVmODU5MjdkN2I1OWE2ZDg2NzEzY2Y0ZDRmZDdjM2ZhZTZiYThkMDE1Njk3N2RlZjQ3MjE2Zjg1ODFjMyIsInRhZyI6IiJ9;;"[Kegiatan Usaha: -, Kategori: -, KBLI: 70202]; [Kegiatan Usaha: -, Kategori: -, KBLI: 71101]; [Kegia...";;;;;OSS - Badan Usaha;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;alta muda engineering;0.885954924;1;4;ALTA MUDA ENGINEERING;JALAN SENAKEN, GANG FAJAR NO. 47;jalan senaken gang fajar no 47;104;70;alta muda engineering jalan senaken gang fajar no 47 kbli70;4;0;1;0;Aktif;JALAN SENAKEN GANG FAJAR NO 47;0;0;;;NAIK 0702 - 15.15 WITA;6401040016_0_0;-1.899625;116.205709;0;0
6135;47116883;LANGIT BIRU KEMAKMURAN;JALAN SENAKEN GANG DARUSSALAM NOMOR 013;6401040016;64;1;40;16;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SENAKEN;eyJpdiI6ImxMNHd5aTBnRW1SRThDaG1UYUFlUEE9PSIsInZhbHVlIjoiQXhuSGNUUFNvUGQ3QmpHWGFGem1Edz09IiwibWFjIjoiMjdkMmNkOWE4MDNlNzJiNzAxOGUzMjA1MTI0NzFhYmFhODZkNmEwMTA1YWE4NmRjMDBjMTA5ZmRhM2I3N2RlNCIsInRhZyI6IiJ9;;"[Kegiatan Usaha: -, Kategori: -, KBLI: 46100]; [Kegiatan Usaha: -, Kategori: -, KBLI: 46634]";;;;;OSS - Perorangan;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;langit biru kemakmuran;1;1;1;LANGIT BIRU KEMAKMURAN;JALAN SENAKEN GANG DARUSSALAM NOMOR 013;jalan senaken gang darussalam nomor 013;105;46;langit biru kemakmuran jalan senaken gang darussalam nomor 013 kbli46;1;0;1;0;Aktif;JALAN SENAKEN GANG DARUSSALAM NOMOR 013;0;0;;;NAIK 0702 - 15.15 WITA;6401040016_0_0;-1.9006768;116.2026752;0;0
6137;42742732;LANGIT BIRU KEMAKMURAN;JALAN SENAKEN GANG DARUSSALAM NOMOR 013;6401040016;64;1;40;16;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SENAKEN;eyJpdiI6IkJXd2hBeDhjWndnM0M0bXJRUDlMdVE9PSIsInZhbHVlIjoiSFJndTFleEd3VThMY2cxMlBpRjF0Zz09IiwibWFjIjoiOGZiOTI0MTJhMDE1NWRjMjVmNjlkNzc0N2MwZmFmYmZjNzAwODc4YjZiMTBiNWQxYjRjMTU0MmJmMzRlMGE0ZiIsInRhZyI6IiJ9;;"[Kegiatan Usaha: -, Kategori: -, KBLI: 46100]; [Kegiatan Usaha: -, Kategori: -, KBLI: 46634]";;;;;OSS - Badan Usaha;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;langit biru kemakmuran;1;1;4;LANGIT BIRU KEMAKMURAN;JALAN SENAKEN GANG DARUSSALAM NOMOR 013;jalan senaken gang darussalam nomor 013;105;46;langit biru kemakmuran jalan senaken gang darussalam nomor 013 kbli46;4;0;1;0;Aktif;JALAN SENAKEN GANG DARUSSALAM NOMOR 013;0;0;;;NAIK 0702 - 15.15 WITA;6401040016_0_0;-1.9006768;116.2026752;0;0
6168;48394689;CAKRAWALA REZEKI MANDIRI;JL. SENAKEN, GG. KENANGA;6401040016;64;1;40;16;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SENAKEN;eyJpdiI6IjB2cUJhN1ZCZHROY1c4WjhJdE5EREE9PSIsInZhbHVlIjoiWTF3bUtwdXh0VnBxdW0xMjMxQVlCdz09IiwibWFjIjoiOWMxNjU2ZmY1NTlhMGYyMWQ3NjgzNTA5MDY1N2I4OTcyMzE2NjQ0NjAyYjhiODEyN2E0ZmI5M2JkOTcxYzU1MiIsInRhZyI6IiJ9;;"[Kegiatan Usaha: -, Kategori: -, KBLI: 47611]; [Kegiatan Usaha: -, Kategori: -, KBLI: 47111]; [Kegia...";;;;;OSS - Perorangan;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;cakrawala rezeki mandiri;1;1;4;CAKRAWALA REZEKI MANDIRI;JL. SENAKEN, GG. KENANGA;jl senaken gg kenanga;107;47;cakrawala rezeki mandiri jl senaken gg kenanga kbli47;4;0;1;0;Aktif;JL SENAKEN GG KENANGA;0;0;;;NAIK 0702 - 15.15 WITA;6401040016_0_0;-1.896054;116.209078;0;0
6208;47203894;PASER PUTRA MANDIRI;JL SENAKEN;6401040016;64;1;40;16;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SENAKEN;eyJpdiI6Im04WFdxNkRrWHJuVlBaVi9nWlUwVXc9PSIsInZhbHVlIjoiaFpBd1RrQ2lDdE50UE03OHhBTE5wZz09IiwibWFjIjoiZGZjZDZjYjk1MzA5NDRkZTk0YzRmNDFmYjliOGNkYjgxZTg2ZWI1MDg5MzVhODU1ZTM4YzgyMjVlNGFjYTI5MiIsInRhZyI6IiJ9;;"[Kegiatan Usaha: -, Kategori: -, KBLI: 46314]; [Kegiatan Usaha: -, Kategori: -, KBLI: 46319]; [Kegia...";;;;;OSS - Perorangan;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;paser putra mandiri;1;1;4;PASER PUTRA MANDIRI;JL SENAKEN;jl senaken;109;46;paser putra mandiri jl senaken kbli46;4;0;1;0;Aktif;JL SENAKEN;0;0;;;NAIK 0702 - 15.15 WITA;6401040016_0_0;-1.8980971;116.2072759;0;0
6232;48580281;HADAFA PRATAMA;Jl. Senaken;6401040016;64;1;40;16;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SENAKEN;eyJpdiI6IjNhcG9OS0liUFo5R0Vxak9POEg0TVE9PSIsInZhbHVlIjoiZFlPUGVTNzUvYytqTHdpTzNMdFpRdz09IiwibWFjIjoiMDNlOTVhZTEwNDVhNTJkNjE2NGYxZTJkYzRjMzNjZWY2ZWNjMjkzY2E2YjcwZDM2YTIwOGQxYTNiYWZkZjQ5NyIsInRhZyI6IiJ9;;"[Kegiatan Usaha: -, Kategori: -, KBLI: 01262]; [Kegiatan Usaha: -, Kategori: -, KBLI: 01461]; [Kegia...";;;;;OSS - Perorangan;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;hadafa pratama;1;1;1;HADAFA PRATAMA;Jl. Senaken;jl senaken;110;1;hadafa pratama jl senaken kbli01;1;0;1;0;Aktif;Jl Senaken;0;0;;;NAIK 0702 - 15.15 WITA;6401040016_0_0;-1.8980971;116.2072759;0;0
6235;42747239;HADAFA PRATAMA;Jl. Senaken;6401040016;64;1;40;16;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SENAKEN;eyJpdiI6IlhtWG9LdzV1Z1lkSTFyM0VVOVZua0E9PSIsInZhbHVlIjoieGNyUVNJbHlIalIzcDRCUmY4aHd3QT09IiwibWFjIjoiNDA4OTYxMjY0YjE5YTFkYjExYmMyMDE0ZmIyZTM3YWUwM2M5MTgzMTI0ZmVlYTU2MWQ1OTViYzg2NWEzMWNhNSIsInRhZyI6IiJ9;;"[Kegiatan Usaha: -, Kategori: -, KBLI: 01262]; [Kegiatan Usaha: -, Kategori: -, KBLI: 01461]; [Kegia...";;;;;OSS - Badan Usaha;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;hadafa pratama;1;1;4;HADAFA PRATAMA;Jl. Senaken;jl senaken;110;1;hadafa pratama jl senaken kbli01;4;0;1;0;Aktif;Jl Senaken;0;0;;;NAIK 0702 - 15.15 WITA;6401040016_0_0;-1.8980971;116.2072759;0;0
6286;48810891;AGROMINA DIKARA IKTISAB BUANA;Jl. Senaken, No. 26;6401040016;64;1;40;16;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SENAKEN;eyJpdiI6Im52c0FIQmphTXNXMFlVOWFFd2k3ZlE9PSIsInZhbHVlIjoidk9Ta09GTVJ3QVc3SXJpVUhUUW5uUT09IiwibWFjIjoiOTU3Njg3ZjU3ZTIwZWQ5MmM0ZmZmZDZlZjJiZDY1NzEwZDAwYzQxNWE3MWNkMjVhZjc4MzcxZTkwMjBlM2NiNyIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: -, KBLI: 47791];;;;;OSS - Perorangan;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;agromina dikara iktisab buana;1;1;4;AGROMINA DIKARA IKTISAB BUANA;Jl. Senaken, No. 26;jl senaken no 26;113;47;agromina dikara iktisab buana jl senaken no 26 kbli47;4;0;1;0;Aktif;Jl Senaken No 26;0;0;;;NAIK 0702 - 15.15 WITA;6401040016_0_0;-1.8980971;116.2072759;0;0
6307;48149978;SADURENGAS BERKAH CATERING;Jl. Senaken;6401040016;64;1;40;16;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SENAKEN;eyJpdiI6Imo3MjhUdk5LV2xaSDVESXR6cU9Lbnc9PSIsInZhbHVlIjoiRUw3ZGZJaVF6OUJWYWpVeHR1bTJJdz09IiwibWFjIjoiNzc3Zjg1MTA1ZDkxZDNmZjIwYWE3MmMzYzIzM2E0N2I3M2VkOTgyYjg5NjczOGRiNmUxMTgyZTIxMTRkNWRkOSIsInRhZyI6IiJ9;;"[Kegiatan Usaha: -, Kategori: -, KBLI: 47242]; [Kegiatan Usaha: -, Kategori: -, KBLI: 47222]; [Kegia...";;;;;OSS - Perorangan;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;sadurengas berkah catering;1;1;4;SADURENGAS BERKAH CATERING;Jl. Senaken;jl senaken;114;47;sadurengas berkah catering jl senaken kbli47;4;0;1;0;Aktif;Jl Senaken;0;0;;;NAIK 0702 - 15.15 WITA;6401040016_0_0;-1.8980971;116.2072759;0;0
6329;48803932;CAHAYA BINTANG BERKAH;JALAN SENAKEN UJUNG;6401040016;64;1;40;16;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SENAKEN;eyJpdiI6IkE0bWd5U1Vqa2xYZ1RsVlpnNml6aHc9PSIsInZhbHVlIjoiRDBmVHRrdnl4QWwrWC8zNXNMcWNaQT09IiwibWFjIjoiZGZjZThkNmYxOTY0MmE1ZTA4NjM3ZWNjOTk4ZjU4OWM5NDRlYjA0M2NjZTE2Y2U5MjNmNTJhMDdmMTI1M2E0OCIsInRhZyI6IiJ9;;"[Kegiatan Usaha: -, Kategori: -, KBLI: 46202]; [Kegiatan Usaha: -, Kategori: -, KBLI: 77393]; [Kegia...";;;;;OSS - Perorangan;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;cahaya bintang berkah;0.905856391;1;1;CAHAYA BINTANG BERKAH;JALAN SENAKEN UJUNG;jalan senaken ujung;115;46;cahaya bintang berkah jalan senaken ujung kbli46;1;0;1;0;Aktif;JALAN SENAKEN UJUNG;0;0;;;NAIK 0702 - 15.15 WITA;6401040016_0_0;-1.8980971;116.2072759;0;0
6335;42748174;CAHAYA BINTANG BERKAH;JALAN SENAKEN UJUNG;6401040016;64;1;40;16;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SENAKEN;eyJpdiI6IjhibTl4cjRyYzdobERXZ1VDUDlJamc9PSIsInZhbHVlIjoiYzJIYkhpcWZBM1BkK29qbGQ0cWlZZz09IiwibWFjIjoiNmNiOGVkN2JlOGYyMTA3MDAzZTk4OGZlNTM3ZWJmMmU3MWFmYzgzZDg0NWFkYTRiMTdlOTAwMGQ0NmE2ZGI4MyIsInRhZyI6IiJ9;;"[Kegiatan Usaha: -, Kategori: -, KBLI: 01497]; [Kegiatan Usaha: -, Kategori: -, KBLI: 43905]; [Kegia...";;;;;OSS - Badan Usaha;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;cahaya bintang berkah;0.905856391;1;4;CAHAYA BINTANG BERKAH;JALAN SENAKEN UJUNG;jalan senaken ujung;115;1;cahaya bintang berkah jalan senaken ujung kbli01;4;0;1;0;Aktif;JALAN SENAKEN UJUNG;0;0;;;NAIK 0702 - 15.15 WITA;6401040016_0_0;-1.8980971;116.2072759;0;0
6385;48849743;SANKINDO MANDIRI GROUP;Jalan Senaken, Gang LBK;6401040016;64;1;40;16;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SENAKEN;eyJpdiI6ImhkQVpyMVowNXJCRFMwVlFnNFJ0YkE9PSIsInZhbHVlIjoiUTNrRlFOY01tZnBHWWQ0S0xEYmNqdz09IiwibWFjIjoiZGFiNGQ5MzUyMzU5MDQ5ODFkNzU0YTFkZjgyMmM3NzViODhmZTYzNGZhYWMzOTI2YWJjYjc5MGZkM2NlOThmMiIsInRhZyI6IiJ9;;"[Kegiatan Usaha: -, Kategori: -, KBLI: 42911]; [Kegiatan Usaha: -, Kategori: -, KBLI: 42918]; [Kegia...";;;;;OSS - Perorangan;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;sankindo mandiri group;0.878357486;1;1;SANKINDO MANDIRI GROUP;Jalan Senaken, Gang LBK;jalan senaken gang lbk;117;42;sankindo mandiri group jalan senaken gang lbk kbli42;1;0;1;0;Aktif;Jalan Senaken Gang LBK;0;0;;;NAIK 0702 - 15.15 WITA;6401040016_0_0;-1.8980971;116.2072759;0;0
6387;42748178;SANKINDO MANDIRI GROUP;Jalan Senaken, Gang LBK;6401040016;64;1;40;16;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SENAKEN;eyJpdiI6IjdzdTI1UGR6TXVrSWZ0eUNNR2xyZHc9PSIsInZhbHVlIjoiK0MyNVlLdTRNczVNTWRiOURSbE5xdz09IiwibWFjIjoiMzJkNThkYWJiZDc0ODY4N2JkOTQzNzIyMGFiYTVkNjJhNmMxNDU2OGQxOTk2NWRkM2VkOGE4MTBiM2M2MGFjYiIsInRhZyI6IiJ9;;"[Kegiatan Usaha: -, Kategori: -, KBLI: 09100]; [Kegiatan Usaha: -, Kategori: -, KBLI: 42911]; [Kegia...";;;;;OSS - Badan Usaha;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;sankindo mandiri group;0.878357486;1;4;SANKINDO MANDIRI GROUP;Jalan Senaken, Gang LBK;jalan senaken gang lbk;117;9;sankindo mandiri group jalan senaken gang lbk kbli09;4;0;1;0;Aktif;Jalan Senaken Gang LBK;0;0;;;NAIK 0702 - 15.15 WITA;6401040016_0_0;-1.8980971;116.2072759;0;0
6758;42745607;SADURENGAS BERKAH CATERING;Jl. Senaken;6401040016;64;1;40;16;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SENAKEN;eyJpdiI6IlRvczc0ZlJFMEtQaWpJdTJKdnFiVkE9PSIsInZhbHVlIjoiZFFlUi9mQ3Y5OXJyeVVkenVYYlFkQT09IiwibWFjIjoiZmZhM2UwYWU3MTBhMjhkYjcwNjkwYjM4NWE5NDE5YzM1YzZmZGNiMjU0YWM5NjY1MzRlMTIzNmQ0Y2Q0NDQ4MCIsInRhZyI6IiJ9;;"[Kegiatan Usaha: -, Kategori: -, KBLI: 47222]; [Kegiatan Usaha: -, Kategori: -, KBLI: 47242]; [Kegia...";;;;;OSS - Badan Usaha;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;sadurengas berkah catering;0.913053323;1;4;SADURENGAS BERKAH CATERING;Jl. Senaken Rt.003;jl senaken;136;47;sadurengas berkah catering jl senaken kbli47;4;0;1;0;Aktif;Jl Senaken;0;0;;;NAIK 0702 - 15.15 WITA;6401040016_0_0;-1.8980971;116.2072759;0;0
6200;16959373;Deffa Water;Jl. Ahmad Yani No.1, RT.008/RW.000, Kuaro, Kec. Kuaro, Kabupaten Paser, Kalimantan Timur 76281;6401050002;64;1;50;2;KALIMANTAN TIMUR;PASER;KUARO;KUARO;eyJpdiI6Ik9kakdGMStmcWQwQVNCczVVWmV0YVE9PSIsInZhbHVlIjoidmxFL084OVFzWXRQSFBHQjZDOGRQUT09IiwibWFjIjoiYzVhOTFkMWIyZjBhNzg1ZTEyYjU4OGYwZGEyMmY3ZDk4OTgwZWEwYzI0MzhhZTg1YjVhZDQ4YTlkNTM1NzMzMSIsInRhZyI6IiJ9;;[Kegiatan Usaha: Distributor minuman, Kategori: -, KBLI: -];;;45956;;Tambahan Daerah s.d 31 Desember 2025;-1.8057196;116.0858008;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;deffa water;0;0;0;;;jl ahmad yani no 1 rt 008 rw 000 kuaro kec kuaro kabupaten paser kalimantan timur 76281;;0;deffa water jl ahmad yani no 1 rt 008 rw 000 kuaro kec kuaro   76281 kbli00;1;0;1;0;Alih Usaha;Jl Ahmad Yani No1 RT008RW000 Kuaro Kec Kuaro   76281;8;0;;;NAIK 0702 - 15.15 WITA;6401050002_8_0;-1.80453;116.084903;0;0
42;97341963;AMALIYAH, CV;JALAN TAJUR;6401060004;64;1;60;4;KALIMANTAN TIMUR;PASER;LONG IKIS;PAIT;eyJpdiI6IjVHK1dZSDRsa0JwNlA5M2psRlJOTHc9PSIsInZhbHVlIjoiU2xRbFRYeWhVLzZSZ3p5REx0TkhOUT09IiwibWFjIjoiYjAzYWVjMmI3MTBiNzZjNDNmYjMxYjJkMmIxZGJjNWRmMzA1OTgyYzJlYjIzYTQ3NGI0ZGM0NmY0OWFkMWMyMSIsInRhZyI6IiJ9;;[Kegiatan Usaha: PEMASANGAN LISTRIK, Kategori: F, KBLI: 43211];;;46006;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;amaliyah;0.945639536;1;1;AMALIYAH, CV;JL TAJUR;jalan tajur;0;43;amaliyah jalan tajur kbli43;1;0;1;0;Aktif;JALAN TAJUR;0;0;;;NAIK 0702 - 15.15 WITA;6401060004_0_0;-1.6033766;116.1679854;0;0
528;97341840;TOKO BUNGA;JL PROVINSI KM 85;6401060004;64;1;60;4;KALIMANTAN TIMUR;PASER;LONG IKIS;PAIT;eyJpdiI6ImJpQ2VzaFBCU3JMbkVRYWZ4R1FkRWc9PSIsInZhbHVlIjoiaGdkdWpSTFNzZEphV3UvZHU3b1Zydz09IiwibWFjIjoiNjI5MzgzMGFiYjJiYWNlOTc0ZDkwZTYyNDNhZGIyZjZmYTE4NmYwMDY3ZDczNGVkMTJiN2UzODMyNzAwMmYzOSIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: G, KBLI: 47112];;;46006;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;bunga;0.89082964;1;1;TOKO RIZA BUNGA;JL PROVINSI KM 85;jl provinsi km 85;6;47;bunga jl provinsi km 85 kbli47;1;0;1;0;Aktif;JL PROVINSI KM 85;0;0;;;NAIK 0702 - 15.15 WITA;6401060004_0_0;-1.6033766;116.1679854;0;0
583;97341898;PEDAGANG PAKAIAN KELILING (BAKRI);JL PASAR LAMA;6401060004;64;1;60;4;KALIMANTAN TIMUR;PASER;LONG IKIS;PAIT;eyJpdiI6IkRQN05iVEwxMTd5UGdRalFVVUFjcVE9PSIsInZhbHVlIjoiQVVoa1lsZVFGQXlwSmg2R2N6RmFJUT09IiwibWFjIjoiY2VmNmQxNWE0ZTRhNzM0OGMyOWQ2NjJiNTQwNGZkNTUwYzMwMDFmM2IxMGM3ZTNhZTkzZmZiMDIxMmY2ZjFjMiIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: G, KBLI: 47994];;;45990;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;pedagang pakaian keliling bakri;0.920889797;1;1;PEDAGANG PAKAIAN KELILING (YOGI);JL PASAR LAMA;jl pasar lama;7;47;pedagang pakaian keliling bakri jl pasar lama kbli47;1;0;1;0;Aktif;JL PASAR LAMA;0;0;;1;NAIK 0702 - 15.15 WITA;6401060004_0_0;-1.5967459;116.1641703;0;0
